Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
255793,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737-300,1,1,None,29/07/2008 0:00,No damage,SOUTHWEST AIRLINES,Louisiana,Approach,None,FALSE,FALSE,NO DMG. DIDN'T SEE IT JUST HEARD IT AND FOUND SPOT AFTER WE PARKED. HIT NOSE GEAR DOOR.,Medium,Some Cloud,Unknown bird - medium,N,162,700,0,Yes
255795,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,MD-11,1,1,None,29/07/2008 0:00,No damage,UPS AIRLINES,Kentucky,Landing Roll,None,FALSE,FALSE,4000' REMAINING,Small,No Cloud,European starling,Y,0,0,0,No
255796,Airplane,MIAMI INTL,< 1000 ft,B-737-300,2 to 10,8,None,18/06/2008 0:00,No damage,AMERICAN AIRLINES,Florida,Landing Roll,None,TRUE,FALSE,BIRD HIT RADOME AND 1 WAS INGESTED IN #1 ENG.A/C WILL BE CLEANED AND INTERIOR OF ENG EXAMINED FOR DMG.,Small,Some Cloud,Rock pigeon,N,0,0,0,Yes
255800,Airplane,MINNEAPOLIS-ST PAUL INTL,< 1000 ft,A-320,1,1,None,17/08/2008 0:00,No damage,NORTHWEST AIRLINES,Minnesota,Landing Roll,None,FALSE,FALSE,"# STRUCK  NOT REPTD, ASSUME 1, SAME AS # SEEN",Small,No Cloud,Unknown bird - small,Y,0,0,0,No
255810,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,B-737-700,1,1,None,18/09/2008 0:00,No damage,SOUTHWEST AIRLINES,Florida,Approach,None,FALSE,FALSE,HEARD SML IMPACT ON LEFT FWD FUSELAGE. NO DMG NOTED BY PILOT ON POST FLT. MX INSPN ORDERED.,Small,Some Cloud,Unknown bird - small,Y,0,800,0,Yes
255814,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,EMB-145,1,1,None,3/08/2008 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Missouri,Landing Roll,None,FALSE,FALSE,"# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Small,Overcast,Unknown bird - small,Y,0,0,0,No
255815,Airplane,DES MOINES INTL,< 1000 ft,EMB-135,2 to 10,5,None,5/08/2008 0:00,No damage,AMERICAN EAGLE AIRLINES,Iowa,Landing Roll,None,FALSE,FALSE,SPARROW HAWK WAS PROBABLY IN PURSUIT OF MEADOWLARK AT TIME OF STRIKE. BOTH SETS OF REMAINS WERE FOUND.,Small,No Cloud,American kestrel,N,0,0,0,No
255816,Airplane,PUERTO VALLARTA,< 1000 ft,A-320,1,1,None,7/08/2008 0:00,No damage,US AIRWAYS*,N/A,Approach,None,FALSE,FALSE,SML BIRD WAS HIT JUST UNDER F/O'S WINDSHLD. A FEW FEATHERS WERE FOUND. NO DMG.,Small,Overcast,Unknown bird - small,N,0,50,0,No
255826,Airplane,RICHARD LLOYD JONES JR ARPT,< 1000 ft,C-152,1,1,Aborted Take-off,7/08/2008 0:00,No damage,BUSINESS,Oklahoma,Take-off run,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 2660. MOURNING DOVE AND KILLDEER IDENTIFIED.",Small,Some Cloud,Mourning dove,N,0,0,0,No
255831,Airplane,SOUTHWEST FLORIDA INTL ARPT,< 1000 ft,A-320,1,1,None,13/02/2009 0:00,No damage,JETBLUE AIRWAYS,Florida,Landing Roll,None,TRUE,FALSE,DOVE HIT UNDERSIDE OF FUSELAGE NEAR THE  NOSE GEAR. NO DMG. BIRD WAS RETRIEVED ALIVE AND STILL CAPABLE OF FLT.,Small,No Cloud,Mourning dove,Y,0,0,0,No
255833,Airplane,PENSACOLA REGIONAL,< 1000 ft,BE-1900,1,1,None,11/08/2008 0:00,No damage,GULFSTREAM INTL AIRLINES,Florida,Approach,None,FALSE,FALSE,"NO DMG. (DATA ENTRY NOTE: TIME REPTD AS 1241 BUT FLT AWARE SHOWS A/C LANDED AT 0743, TIME REPTD MAY BE ZULU TIME)",Small,Overcast,Unknown bird - small,N,0,300,0,No
255834,Airplane,GREATER PITTSBURGH,< 1000 ft,EMB-145,1,1,None,26/09/2008 0:00,No damage,TRANS STATES AIRLINES,Pennsylvania,Landing Roll,None,TRUE,FALSE,"PILOT FAILED TO CALL THE FACILITY AFTER THE BIRDSTRIKE. NO DMG. (BIRD REPTD AS DOVE, ASSUME MOURNING DOVE)",Small,Overcast,Mourning dove,N,0,0,0,No
255842,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-82,1,1,None,20/05/2008 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,None,TRUE,FALSE,"PILOT REPTD BIRDSTRIKE ON LDG ROLL. IN VICINIT OF TWY A & B. FOUND INTACT CARCASS ON 35C, 100 FT N OT TWY B ONCENTERLINE.",Small,Some Cloud,Killdeer,Y,0,0,0,No
255843,Airplane,SAN LUIS COUNTY REGIONAL ARPT,< 1000 ft,SAAB-340,1,1,None,20/05/2008 0:00,No damage,AMERICAN EAGLE AIRLINES,California,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,200,0,No
255844,Airplane,EPPLEY AIRFIELD,> 1000 ft,B-737-300,2 to 10,3,None,4/04/2008 0:00,No damage,SOUTHWEST AIRLINES,Nebraska,Approach,None,FALSE,FALSE,2 BIRDS HIT A/C ABOUT 1 MINUTE APART. PIECES OF FEATHERS AND BLOOD WERE SEEN ON 2 LOCATIONS. NO DMG OBSVD BY PILOTS.,Medium,No Cloud,Unknown bird - medium,N,0,"3,000",0,Yes
255846,Airplane,CHICAGO MIDWAY INTL ARPT,< 1000 ft,B-737-700,1,1,None,12/07/2008 0:00,No damage,SOUTHWEST AIRLINES,Illinois,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,50,0,Yes
255848,Airplane,TED STEVENS ANCHORAGE INTL,< 1000 ft,B-757-200,1,1,None,8/06/2008 0:00,No damage,UNITED AIRLINES,Alaska,Landing Roll,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 2688 100% DNA MATCH. BIRDSTRIKE OCCURRED 2000-2500 FT DOWN RWY 7R. NO REMAINS FOUND ON RWY. NO DMG.",Small,Overcast,Savannah sparrow,Y,0,0,0,Yes
255850,Airplane,LANAI ARPT,< 1000 ft,DHC8 DASH 8,1,1,None,31/05/2008 0:00,No damage,ISLAND AIR,Hawaii,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,50,0,No
255852,Airplane,TAMPA INTL,< 1000 ft,B-737-300,1,1,None,31/05/2008 0:00,No damage,SOUTHWEST AIRLINES,Florida,Climb,None,TRUE,FALSE,NO DMG. VERY SML BIRD.,Small,Some Cloud,Unknown bird - small,Y,0,50,0,Yes
255853,Airplane,EL PASO INTL ARPT,< 1000 ft,B-737-300,1,1,None,31/05/2008 0:00,No damage,SOUTHWEST AIRLINES,Texas,Climb,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,20,0,Yes
255864,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-700,1,1,None,28/08/2008 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,POSSIBLY A SPARROW. ON WALK AROUND AFTER FLT NOTICED SML BIRDSTRIKE ON INBD LEADING EDGE BTWN FUSELAGE AND #2 ENG. NO DMG NOTICED.,Small,No Cloud,Unknown bird - small,N,0,"1,000",0,Yes
255867,Airplane,GERALD R FORD INTL,< 1000 ft,DC-9-30,1,1,None,22/08/2008 0:00,No damage,NORTHWEST AIRLINES,Michigan,Take-off run,Rain,FALSE,FALSE,BIRDSTRIKE AT LIFT OFF. HIT NOSE JUST FWD OF CENTER PITOT TUBE. GRR TWR NOTIFIED. REMAINS FOUND ON RWY 17 BTWN 17/35 AND 8R/26L INTXN AND TWY B-3.,Small,Overcast,Barn swallow,Y,0,0,0,No
255868,Airplane,LOUISVILLE INTL ARPT,> 1000 ft,MD-11,1,1,None,10/08/2008 0:00,No damage,UPS AIRLINES,Kentucky,Approach,None,FALSE,FALSE,BIRD WAS UNSEEN. HEARD LOUD THUMP.  (DATA ENTRY NOTE: TIME MAY BE INCORRECT. FLIGHTAWARE.COM SHOWS A/C LANDING AT 0946),Medium,Some Cloud,Unknown bird - medium,Y,0,"2,700",0,No
255870,Airplane,QUAD CITY ARPT,< 1000 ft,C-560,2 to 10,5,None,10/08/2008 0:00,Caused damage,BUSINESS,Illinois,Landing Roll,None,FALSE,FALSE,ATIS WARNING. TIRE POSSIBLY DAMAGED.,Small,No Cloud,Unknown bird - small,Y,0,0,0,No
255871,Airplane,TALLAHASSEE REGIONAL,< 1000 ft,BE-90  KING,1,1,Aborted Take-off,22/07/2008 0:00,No damage,BUSINESS,Florida,Take-off run,None,FALSE,FALSE,A/C ABORTED T/O AND DEPT 15 MINUTES LATER.,Medium,No Cloud,Unknown bird - medium,N,0,0,0,No
255883,Airplane,DENVER INTL AIRPORT,< 1000 ft,B-737-500,1,1,None,16/07/2008 0:00,No damage,SOUTHWEST AIRLINES,Colorado,Take-off run,None,FALSE,FALSE,"SAW VERY SML BIRD, POSSIBLY A SPARROW. FELT IMPACT. DID NOT FIND ANY SIGN OF IMPACT. A/C TURNED OVER TO A NEW CREW AND MX WAS CONDUCTING AN INSPN WHEN WE LEFT.",Small,No Cloud,Unknown bird - small,N,0,0,0,Yes
255885,Airplane,EVANSVILLE REGIONAL,< 1000 ft,EMB-135,2 to 10,5,None,29/10/2007 0:00,No damage,CHAUTAUQUA AIRLINES,Indiana,Landing Roll,None,FALSE,FALSE,"BIRDS REPTD AS DOVES, ASSUME MOURNING FROM LOCATION.",Small,No Cloud,Mourning dove,N,0,0,0,No
255886,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-82,2 to 10,7,None,4/10/2007 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,None,TRUE,FALSE,3 DOVES FOUND ON WEST SIDE OF 17C AT 1500' TDZ MARKING. (OTHER REPT SAID A FLOCK OF STARLINGS FLEW IN FRONT OF THE A/C JUST PRIOR TO T/D. 3 BIRDS HIT - UNKN WHO REPORTED THIS),Small,No Cloud,Mourning dove,Y,0,0,0,No
255893,Airplane,BOB HOPE ARPT,< 1000 ft,B-737-800,2 to 10,4,None,6/08/2008 0:00,No damage,ALASKA AIRLINES,California,Approach,None,TRUE,FALSE,,Small,No Cloud,Rock pigeon,N,0,70,0,Yes
255894,Airplane,NOME ARPT,< 1000 ft,BE-1900,1,1,Precautionary Landing,6/06/2008 0:00,Caused damage,FRONTIER FLYING SERVICE,Alaska,Climb,None,TRUE,FALSE,,Medium,Some Cloud,Red-throated loon,Y,"2,165",400,0,No
255898,Airplane,JOHN F KENNEDY INTL,< 1000 ft,A-320,1,1,Engine Shut Down,8/08/2008 0:00,Caused damage,JETBLUE AIRWAYS,New York,Climb,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 2587. 100% DNA MATCH. ON TAKE OFF FROM JFK BTWN 100-200 FEET AGL WE HIT A BIRD ON RT SIDE. NO ECAM OR ENG PARAMETER FLUCTUATION ON EITHER ENG OR SMELL IN COCKPIT. SOUND OF IMPACT WAS LOUD ENOUGH FOR A PREC. LDG BACK AT JFK. A/C WAS",Large,Some Cloud,Osprey,Y,0,200,0,No
255899,Airplane,DANE COUNTY REGIONAL ARPT-TRUAX FLD,< 1000 ft,EMB-145,1,1,None,8/08/2008 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Wisconsin,Take-off run,None,TRUE,FALSE,,Small,Some Cloud,Barn swallow,N,0,0,0,No
255901,Airplane,HOUSTON-HOBBY,< 1000 ft,B-737-700,1,1,None,11/07/2008 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,400,0,Yes
255914,Airplane,ADAMS FIELD ARPT,< 1000 ft,B-737-700,1,1,Other,18/07/2008 0:00,No damage,SOUTHWEST AIRLINES,Arkansas,Approach,None,FALSE,FALSE,"NO ABNORMALITIES NOTED EXCEPT FOR BURNT SMELL. (ENG # NOT REPTD, ASSUME #1)",Small,No Cloud,Unknown bird - small,Y,0,100,0,Yes
255915,Airplane,FREDERICK MUNICIPAL ARPT,> 1000 ft,PA-28,1,1,None,24/09/2008 0:00,Caused damage,BRITANNIA AIRWAYS,Maryland,Approach,None,FALSE,FALSE,MINOR DAMAGE. BIRD CRACKED GEL COAT ON LEFT ENG COWLING.,Medium,No Cloud,Unknown bird - medium,N,"4,546","1,300",0,No
255919,Airplane,LOUISVILLE INTL ARPT,> 1000 ft,B-757-200,1,1,None,13/05/2008 0:00,No damage,UPS AIRLINES,Kentucky,Approach,None,FALSE,FALSE,EVENT 18372. BLOOD SMEAR UNDER F/O WINDOW AND ON LWR INTAKE OF RT ENG.,Small,Some Cloud,Unknown bird - small,Y,0,"2,500",0,Yes
255922,Airplane,ATLANTA INTL,< 1000 ft,B-757-200,1,1,None,28/07/2008 0:00,No damage,DELTA AIR LINES,Georgia,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,100,0,Yes
255923,Airplane,INDIANAPOLIS INTL,< 1000 ft,EMB-145,2 to 10,7,None,3/06/2008 0:00,No damage,AIR WISCONSIN AIRLINES,Indiana,Landing Roll,Rain,TRUE,FALSE,FOUND 4 DEAD BIRDS ON RWY AT 4000 FT MARKER. MX INSPN. NO DMG REPTD.,Small,Overcast,European starling,Y,0,0,0,No
255924,Airplane,SACRAMENTO INTL,< 1000 ft,A-320,2 to 10,9,Precautionary Landing,12/06/2008 0:00,No damage,US AIRWAYS*,California,Climb,None,FALSE,FALSE,"RETURNED TO FIELD FOR MX CHECKS/LANDED NORMALLY/NO INJURIES/FLT DELAYED AND AIRCRAFT CHANGE. FLT OPERATING LATE. 4 BIRDS. #2 NACELLE, NOSEWHEEL, WING AND POSSIBLE ENG AREA. MX DOING THEIR CHECKS FOR BIRDSTRIKE AND RETURN TO FIELD.",Medium,No Cloud,Unknown bird - medium,N,0,500,0,No
255927,Airplane,PORTLAND INTL JETPORT (ME),< 1000 ft,A-320,1,1,None,4/06/2008 0:00,No damage,JETBLUE AIRWAYS,Maine,Approach,Rain,FALSE,FALSE,POSSIBLE SPARROWS. NO DMG.,Small,Overcast,Unknown bird - small,N,0,5,0,No
255929,Airplane,DENVER INTL AIRPORT,> 1000 ft,A-319,1,1,None,30/05/2008 0:00,No damage,FRONTIER AIRLINES,Colorado,Descent,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,"10,000",0,No
255933,Airplane,KANSAS CITY INTL,< 1000 ft,B-737-500,1,1,None,13/08/2008 0:00,No damage,SOUTHWEST AIRLINES,Missouri,Landing Roll,None,FALSE,FALSE,NO DMG. LOGBOOK ENTRY WAS MADE AND A/C INSPCTD IN MCI.,Small,No Cloud,Unknown bird - small,N,0,0,0,Yes
255934,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,DC-9-30,1,1,None,7/07/2008 0:00,No damage,NORTHWEST AIRLINES,Michigan,Landing Roll,None,FALSE,FALSE,PILOT REPTD STRIKING 1 STARLING ON 21L BTWN TWYS F AND W-2. NO REMAINS FOUND DURING RWY INSPN. SML BLOOD SMEAR ON RADOME. NO DMG AS REPTD BY MX.,Small,Some Cloud,European starling,Y,0,0,0,No
255935,Airplane,EPPLEY AIRFIELD,< 1000 ft,B-737-700,1,1,None,18/08/2008 0:00,No damage,SOUTHWEST AIRLINES,Nebraska,Approach,None,TRUE,FALSE,"# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Small,No Cloud,Unknown bird - small,N,0,100,0,Yes
255937,Airplane,PHOENIX SKY HARBOR,> 1000 ft,A-320,1,1,None,13/09/2008 0:00,Caused damage,US AIRWAYS*,Arizona,Climb,None,FALSE,FALSE,NO REMAINS OF BIRD FOUND.,Small,No Cloud,Unknown bird - small,N,0,"6,000",0,No
255940,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-757-200,1,1,None,4/09/2008 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,"ALL ARPT REPORT ""BIRD ACTIVITY VCNTY AIRPORT."" HENSE, THESE ATIS REPORTS NO LONGER HAVE ANY MEANING.",Small,No Cloud,Unknown bird - small,Y,0,0,0,Yes
255942,Airplane,SACRAMENTO INTL,> 1000 ft,B-737-300,1,1,None,1/08/2008 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,"2,500",0,Yes
255944,Airplane,CHICAGO MIDWAY INTL ARPT,< 1000 ft,B-737-700,1,1,None,9/09/2008 0:00,No damage,SOUTHWEST AIRLINES,Illinois,Landing Roll,None,TRUE,FALSE,OPS FOUND REMAINS DURING RW INSPN AT 1515  ON RWY 31C BTWN RWYS 4L22R AND 4R/22L.,Small,Some Cloud,American kestrel,Y,0,0,0,Yes
255946,Airplane,THIEF RIVER FALLS REGIONAL,< 1000 ft,PA-44 SEMINOLE,2 to 10,4,None,9/09/2008 0:00,No damage,BUSINESS,Minnesota,Take-off run,None,TRUE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,0,0,No
255949,Airplane,KALAMAZOO/BATTLE CREEK INTL,< 1000 ft,C-340,1,1,None,17/07/2008 0:00,No damage,BUSINESS,Michigan,Climb,None,FALSE,FALSE,PILOT REPTD POSSIBLE BIRDSTRIKE. ARPT OPS FOUND CARCASS. ALT REPTD AS AT OR BELOW 50',Small,No Cloud,Unknown bird - small,N,0,50,0,No
255952,Airplane,COLUMBUS MUNICIPAL ARPT (IN),< 1000 ft,DORNIER 328J,1,1,None,22/07/2008 0:00,No damage,BUSINESS,Indiana,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,50,0,No
255953,Airplane,LOGAN INTL,< 1000 ft,B-757-200,1,1,None,22/07/2008 0:00,No damage,DELTA AIR LINES,Massachusetts,Climb,None,FALSE,FALSE,"NO DMG. 8"" DIAMETER SPOT ON LWR RT RADOME.",Medium,Some Cloud,Unknown bird - medium,Y,0,800,0,Yes
255963,Airplane,SAN DIEGO INTL,> 1000 ft,B-737-700,1,1,None,19/09/2008 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,N,0,"2,000",0,Yes
255966,Airplane,SAIPAN INTL,< 1000 ft,A-330,1,1,None,16/07/2008 0:00,No damage,NORTHWEST AIRLINES,Prince Edward Island,Approach,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,N,0,"1,000",0,No
255967,Airplane,PHILADELPHIA INTL,< 1000 ft,CL-RJ100/200,1,1,None,23/08/2008 0:00,No damage,AIR WISCONSIN AIRLINES,Pennsylvania,Approach,None,FALSE,FALSE,NO KNOW DMG.,Small,Some Cloud,Common grackle,Y,0,500,0,No
255972,Airplane,GEORGE BUSH INTERCONTINENTAL,< 1000 ft,B-737-700,1,1,None,7/08/2008 0:00,No damage,CONTINENTAL AIRLINES,Texas,Landing Roll,None,TRUE,FALSE,NO DMG. 1 STARLING FOUND ON 26L.,Small,Some Cloud,European starling,Y,0,0,0,Yes
255973,Airplane,SAN ANTONIO INTL,< 1000 ft,B-737-700,1,1,None,24/05/2008 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,EVIDENCE BELOW F/O'S WINDOW ON FUSELAGE.,Small,No Cloud,Unknown bird - small,N,0,15,0,Yes
255975,Airplane,HARRISBURG INTL,< 1000 ft,CL-RJ700,1,1,None,4/08/2008 0:00,No damage,PSA AIRLINES,Pennsylvania,Take-off run,None,TRUE,FALSE,"# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Small,Some Cloud,Barn swallow,Y,0,0,0,No
255978,Airplane,DANE COUNTY REGIONAL ARPT-TRUAX FLD,< 1000 ft,BE-400 BJET,1,1,None,28/08/2008 0:00,No damage,FLIGHT OPTIONS,Wisconsin,Landing Roll,None,TRUE,FALSE,BIRD WARNING IN ARPT FACILITY DIRECTORY,Small,Some Cloud,Killdeer,Y,0,0,0,No
255987,Airplane,W K KELLOGG ARPT,< 1000 ft,CIRRUS SR 20/22,1,1,None,16/09/2008 0:00,No damage,BUSINESS,Michigan,Approach,None,FALSE,FALSE,SML BIRD ABOUT THE SIZE OF AN ADULT'S PALM. GREY WITH WHITE TIPPED TAIL FEATHERS. NO DMG. 1 SML DOWN FEATHER WAS FOUND DURING INSPN.,Small,No Cloud,Unknown bird - small,N,0,"1,000",0,No
255997,Airplane,NASHVILLE INTL,> 1000 ft,B-737-700,1,1,None,23/05/2008 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Approach,None,TRUE,FALSE,NO DMG,Small,No Cloud,Unknown bird - small,Y,0,"5,000",0,Yes
255998,Airplane,BALTIMORE WASH INTL,> 1000 ft,B-737-700,1,1,None,23/05/2008 0:00,No damage,SOUTHWEST AIRLINES,Maryland,Approach,None,FALSE,FALSE,CLEARED FOR VISUAL AND ON RT BASE FOR 33L. GLIMPSED BIRD JUST BEFORE IMPACT. HIT RT SIDE FUSELAGE JUST AFT OF WINDOW R-5. NO DMG.,Small,Some Cloud,Unknown bird - small,N,0,"2,000",0,Yes
255999,Airplane,DALLAS LOVE FIELD ARPT,< 1000 ft,B-737-700,1,1,None,13/05/2008 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,,Small,Overcast,Unknown bird - small,N,0,200,0,Yes
256003,Airplane,LIHUE ARPT,< 1000 ft,CL-RJ100/200,11 to 100,75,None,20/03/2008 0:00,No damage,MESA AIRLINES,Hawaii,Approach,None,TRUE,FALSE,12 SPARROWS. UPON FLARE SEVERAL JAVA SPARROWS FLEW INTO THE NOSE OF THE A/C. NO DMG WAS ASSESSED AND RETURN FLT CONTD NORMALLY.,Small,Some Cloud,Java sparrow,Y,0,60,0,No
256010,Airplane,HONOLULU INTL ARPT,< 1000 ft,CL-RJ100/200,1,1,None,5/04/2008 0:00,No damage,MESA AIRLINES,Hawaii,Landing Roll,None,FALSE,FALSE,ATIS WARNING. BIRD HIT FUSELAGE JUST IN FRONT OF F/O'S WINDSHLD. NO DMG. RECENT SAFETY MEETING AT HNL HAD INDICATED THT BIRD STRIKES WILL BE MORE PREVALENT DURING THE NEXT MONTH OR SO DUE TO MIGRATION.,Small,Some Cloud,Pacific golden-plover,N,0,0,0,No
256017,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,EMB-145,1,1,None,13/01/2008 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),New Jersey,Approach,None,TRUE,FALSE,CARCASS RETRIEVED FROM RWY. PILOT DID NOT KNOW WHICH PART OF A/C HAD BEEN STRUCK. (ANOTHER REPT HAD FUSELAGE). 2ND REPORT HAD INCORRECT FLT NUMBER.,Medium,Some Cloud,Red-tailed hawk,Y,0,50,0,No
256020,Airplane,CLEVELAND-HOPKINS INTL ARPT,< 1000 ft,A-320,1,1,None,5/06/2008 0:00,No damage,UNITED AIRLINES,Ohio,Landing Roll,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 2482. 100% DNA. NO REMAINS ON RWY. USDA OBTAINED FEATHERED SMEAR & AIRCREW STATEMENT. BIRD IT CO/P WINDSHLD.",Small,Overcast,Savannah sparrow,Y,0,0,0,No
256023,Airplane,MASON CITY MUNICIPAL,> 1000 ft,SAAB-340,1,1,None,9/04/2008 0:00,Caused damage,MESABA AIRLINES,Iowa,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 2388.100% DNA MATCH.  DAMAGED LEFT NOSE/FUSELAGE UNDER CAPT'S WINDSHLD. PHOTO. A/C WILL NOT BE FLOWN UNTIL IT HAS SOME EXTENSIVE INSPN. SKIN DAMAGE IS ABOUT 2 FT IN DIAMETER AND IS PUSHED IN ABOUT 6 INCHES AND TORN IN ONE PLACE. 3 F",Medium,No Cloud,Mallard,N,0,"3,000",0,No
256024,Airplane,DENVER INTL AIRPORT,< 1000 ft,BE-1900,1,1,None,5/12/2007 0:00,No damage,GREAT LAKES AIRLINES,Colorado,Approach,None,TRUE,FALSE,,Small,No Cloud,Unknown bird - small,Y,0,5,0,No
256025,Airplane,GRANT COUNTY ARPT,< 1000 ft,B-747-400,1,1,None,5/12/2007 0:00,No damage,JAPAN AIRLINES,Washington,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,500,0,No
256050,Airplane,LOGAN INTL,< 1000 ft,DHC8 DASH 8,2 to 10,3,None,24/08/2008 0:00,No damage,US AIRWAYS*,Massachusetts,Approach,None,TRUE,FALSE,PILOT REPORTED MULTIPLE STRIKES DURING APCH. OPS FOUND 8 CARCASSES. NO REPORTS OF DAMAGES FROM THE PILOT.,Small,Some Cloud,Semipalmated sandpiper,Y,0,50,0,No
256057,Airplane,WESTCHESTER COUNTY ARPT,< 1000 ft,EMB-135,1,1,None,3/07/2008 0:00,No damage,AMERICAN EAGLE AIRLINES,New York,Landing Roll,None,FALSE,FALSE,PILOT REPTD STRIKE UPON TOUCHDOWN. NO BIRD WAS FOUND.,Small,Some Cloud,Unknown bird - small,Y,0,0,0,No
256066,Airplane,HAGERSTOWN REGIONAL,< 1000 ft,C-441 CONQUE,1,1,None,29/07/2008 0:00,No damage,BUSINESS,Maryland,Taxi,None,FALSE,FALSE,PILOT REPTD INCIDENT TO OPS. STRIKE WAS DURING TAXI FROM RWY TO HANGAR. NO DMG.,Small,No Cloud,Horned lark,N,0,0,0,No
256075,Airplane,COLUMBUS MUNICIPAL ARPT (IN),< 1000 ft,GULFAERO IV,1,1,None,26/08/2008 0:00,No damage,BUSINESS,Indiana,Landing Roll,None,FALSE,FALSE,BIG PROBLEM AT THIS ARPT. NEVER IN NOTAMS. REQUESTED RWY SWEEPS BY ARPT VEHICLE WITH PROPANE CANNON AND FLARES.,Small,No Cloud,Unknown bird - small,N,0,0,0,No
256078,Airplane,HOUSTON-HOBBY,> 1000 ft,B-737-300,1,1,None,24/08/2008 0:00,No damage,SOUTHWEST AIRLINES,Texas,Descent,None,FALSE,FALSE,BIRD HIT RT #1 WINDOW IN UPPER LEFT CORNER. NO APPARENT DMG.,Medium,No Cloud,Unknown bird - medium,N,0,"5,000",0,Yes
256081,Airplane,LOUISVILLE INTL ARPT,> 1000 ft,EMB-170,1,1,None,12/05/2008 0:00,No damage,REPUBLIC AIRLINES,Kentucky,Approach,None,FALSE,FALSE,"(DATA ENTRY NOTE: PHASE NOT REPTD, USED INFO FROM FLIGHTAWARE.COM. TIME REPTD AS 0307Z AND DATE 5/13/08 ASSUME 5/12 AT 2307 LOCAL)",Small,Some Cloud,Unknown bird - small,Y,0,"2,200",0,No
256084,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,EMB-145,11 to 100,80,None,19/08/2008 0:00,No damage,AMERICAN EAGLE AIRLINES,Illinois,Landing Roll,None,TRUE,FALSE,ATIS WARNING. WS BIOL PICKED UP 15 STARLINGS OFF RWY AND COLLECTED 1 FROM WINDSHLD WIPER. NO DMG. ANOTHER REPORT SHOWED PHASE AS FLARE/APPROACH.,Small,No Cloud,European starling,Y,0,0,0,No
